first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Damian,Lillard,2014-11-04,POR,CLE,00:36:13,6,13,5,10,10,10,1,5,6,7,1,1,0,2,27,51.5
James,Harden,2014-11-04,HOU,MIA,00:40:23,6,13,3,7,10,10,2,7,9,10,1,2,5,2,25,56.25
Anthony,Davis,2014-11-04,NOP,CHO,00:36:48,10,17,0,0,4,4,2,11,13,2,1,3,1,0,24,50.75
Isaiah,Thomas,2014-11-04,PHO,LAL,00:30:51,8,16,1,3,5,8,0,3,3,9,3,0,0,3,22,45.75
Robin,Lopez,2014-11-04,POR,CLE,00:29:15,8,11,0,0,3,4,2,4,6,2,3,1,0,1,19,37.5
Kobe,Bryant,2014-11-04,LAL,PHO,00:44:15,14,37,3,7,8,12,3,6,9,1,1,1,3,0,39,55.75
Serge,Ibaka,2014-11-04,OKC,TOR,00:45:58,11,14,3,6,0,0,0,11,11,2,0,1,3,5,25,43.75
Trevor,Ariza,2014-11-04,HOU,MIA,00:40:13,5,8,5,8,4,4,1,4,5,5,3,0,4,3,19,39.25
Jordan,Hill,2014-11-04,LAL,PHO,00:34:29,4,10,0,0,7,9,9,6,15,2,1,3,2,3,15,43.75
Markieff,Morris,2014-11-04,PHO,LAL,00:31:26,9,18,1,3,4,4,3,7,10,5,1,0,3,4,23,44.0
Jrue,Holiday,2014-11-04,NOP,CHO,00:34:43,5,11,1,3,5,5,0,1,1,9,0,1,0,0,16,33.25
Paul,Pierce,2014-11-04,WAS,NYK,00:27:57,5,10,3,5,4,5,0,5,5,3,2,2,0,3,17,37.25
Jimmy,Butler,2014-11-04,CHI,ORL,00:35:02,7,15,0,2,7,11,3,6,9,3,1,2,2,2,21,41.75
Brandon,Knight,2014-11-04,MIL,IND,00:28:36,10,16,2,3,1,1,2,5,7,2,2,0,4,2,23,37.75
Kevin,Love,2014-11-04,CLE,POR,00:35:32,7,14,5,8,3,3,1,9,10,2,0,0,1,4,22,39.5
Tobias,Harris,2014-11-04,ORL,CHI,00:37:22,9,15,0,1,3,3,1,8,9,1,1,1,1,5,21,37.25
Omer,Asik,2014-11-04,NOP,CHO,00:28:01,3,4,0,0,4,4,4,7,11,3,1,1,0,2,10,32.25
Chris,Bosh,2014-11-04,MIA,HOU,00:30:01,8,14,2,4,3,5,2,6,8,1,2,0,2,3,21,36.5
Gerald,Green,2014-11-04,PHO,LAL,00:23:18,11,19,2,4,2,3,1,2,3,1,0,0,1,5,26,31.75
Dwight,Howard,2014-11-04,HOU,MIA,00:38:00,10,16,0,0,6,11,3,7,10,0,1,0,5,4,26,38.0
Al,Jefferson,2014-11-04,CHO,NOP,00:31:46,8,17,0,0,4,4,2,3,5,2,1,0,0,2,20,31.25
Patrick,Patterson,2014-11-04,TOR,OKC,00:35:50,5,9,2,2,2,2,2,6,8,2,2,1,1,2,14,33.5
Roy,Hibbert,2014-11-04,IND,MIL,00:35:14,7,10,0,0,2,4,1,6,7,1,0,5,2,2,16,35.25
