first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Anthony,Davis,2014-11-22,NOP,UTA,00:39:36,16,23,0,0,11,12,5,9,14,0,2,1,2,1,43,65.5
Louis,Williams,2014-11-22,TOR,CLE,00:29:26,9,19,3,8,15,15,3,1,4,1,3,0,0,1,36,50.0
DeMarcus,Cousins,2014-11-22,SAC,MIN,00:39:22,11,15,0,0,9,10,6,12,18,2,1,2,3,4,31,61.0
Nikola,Vucevic,2014-11-22,ORL,MIA,00:37:13,12,24,0,0,9,11,11,6,17,1,0,1,0,2,33,57.75
Gordon,Hayward,2014-11-22,UTA,NOP,00:38:50,9,16,2,3,11,14,2,6,8,3,2,1,3,2,31,51.0
James,Harden,2014-11-22,HOU,DAL,00:37:06,8,18,4,9,12,13,3,5,8,4,2,0,4,3,32,52.0
Chris,Bosh,2014-11-22,MIA,ORL,00:37:48,13,20,4,6,2,2,1,9,10,1,0,1,3,3,32,48.5
Andrew,Wiggins,2014-11-22,MIN,SAC,00:41:11,9,22,2,4,9,10,1,4,5,2,4,1,1,1,29,48.75
Mario,Chalmers,2014-11-22,MIA,ORL,00:33:32,10,16,2,5,2,4,2,3,5,8,1,0,2,2,24,44.25
Kyle,Lowry,2014-11-22,TOR,CLE,00:36:31,5,14,2,5,11,12,0,3,3,8,0,1,0,3,23,41.75
Danny,Green,2014-11-22,SAS,BRK,00:33:15,8,10,5,7,0,0,0,7,7,2,0,3,2,1,21,40.25
John,Wall,2014-11-22,WAS,MIL,00:36:38,7,17,2,3,5,6,0,4,4,9,5,1,4,2,21,50.5
Giannis,Antetokounmpo,2014-11-22,MIL,WAS,00:35:48,6,11,0,0,8,8,0,4,4,5,3,0,2,2,20,37.5
Brandon,Knight,2014-11-22,MIL,WAS,00:36:54,10,18,3,5,4,5,0,5,5,6,1,1,5,2,27,45.25
Deron,Williams,2014-11-22,BRK,SAS,00:36:47,10,21,2,4,2,2,1,4,5,7,2,2,3,3,24,48.25
Brandan,Wright,2014-11-22,DAL,HOU,00:21:57,6,7,0,0,2,2,6,5,11,0,0,3,0,0,14,33.75
Paul,Pierce,2014-11-22,WAS,MIL,00:28:10,8,16,4,5,5,7,2,8,10,2,0,0,0,6,25,42.5
Tim,Duncan,2014-11-22,SAS,BRK,00:25:19,3,5,0,0,1,2,3,7,10,7,3,4,0,1,7,44.0
Carmelo,Anthony,2014-11-22,NYK,PHI,00:38:34,10,20,3,7,2,2,0,7,7,2,1,1,3,0,25,40.75
Gerald,Green,2014-11-22,PHO,IND,00:22:08,8,15,5,9,2,3,1,2,3,2,0,0,0,2,23,32.25
Kevin,Love,2014-11-22,CLE,TOR,00:33:39,8,16,0,1,7,7,1,6,7,1,1,0,0,5,23,35.25
Jrue,Holiday,2014-11-22,NOP,UTA,00:34:39,7,16,2,2,3,4,2,4,6,9,1,0,2,4,19,42.0
Kyrie,Irving,2014-11-22,CLE,TOR,00:36:45,7,14,2,5,5,7,0,3,3,6,1,2,3,3,21,39.25
Tony,Parker,2014-11-22,SAS,BRK,00:39:12,9,18,1,3,3,3,0,2,2,7,1,0,3,1,22,36.0
Nerlens,Noel,2014-11-22,PHI,NYK,00:38:42,6,11,0,0,5,10,3,9,12,2,1,1,2,0,17,38.0
Mirza,Teletovic,2014-11-22,BRK,SAS,00:34:05,8,14,4,8,2,2,1,7,8,1,0,0,3,1,22,34.0
Darren,Collison,2014-11-22,SAC,MIN,00:33:15,6,10,2,4,5,6,0,2,2,7,1,0,4,3,19,33.0
Ben,McLemore,2014-11-22,SAC,MIN,00:40:57,9,17,4,9,0,0,2,7,9,3,1,0,3,5,22,40.25
Markieff,Morris,2014-11-22,PHO,IND,00:24:12,5,8,0,0,3,3,2,4,6,2,3,0,1,1,13,29.0
Amar'e,Stoudemire,2014-11-22,NYK,PHI,00:19:44,5,6,0,0,6,6,2,9,11,0,0,0,2,3,16,28.75
Patrick,Beverley,2014-11-22,HOU,DAL,00:30:38,7,16,6,11,0,0,1,4,5,1,2,0,1,4,20,34.25
Trey,Burke,2014-11-22,UTA,NOP,00:34:16,8,12,2,5,2,3,0,0,0,4,0,1,4,1,20,27.0
Tyson,Chandler,2014-11-22,DAL,HOU,00:26:03,5,7,0,0,3,3,3,10,13,1,0,0,2,2,13,29.75
Gorgui,Dieng,2014-11-22,MIN,SAC,00:38:38,5,10,0,0,2,2,4,6,10,1,2,2,1,4,12,33.5
