first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Rudy,Gay,2014-10-31,SAC,POR,00:36:25,13,19,3,4,11,13,2,6,8,1,1,0,0,2,40,55.0
LeBron,James,2014-10-31,CLE,CHI,00:41:40,14,30,1,3,7,9,1,7,8,5,4,1,3,1,36,62.5
Blake,Griffin,2014-10-31,LAC,LAL,00:38:54,13,23,2,2,11,12,1,6,7,4,0,0,5,4,39,52.25
Zach,Randolph,2014-10-31,MEM,IND,00:32:45,7,14,0,0,8,10,6,7,13,1,3,0,1,3,22,45.25
O.J.,Mayo,2014-10-31,MIL,PHI,00:28:05,8,13,5,7,4,6,1,2,3,5,1,0,1,3,25,40.25
Tristan,Thompson,2014-10-31,CLE,CHI,00:36:25,7,13,0,0,2,2,12,1,13,2,0,2,0,2,16,39.25
Jamal,Crawford,2014-10-31,LAC,LAL,00:26:48,5,11,3,8,9,10,0,2,2,5,0,0,0,2,22,33.5
Markieff,Morris,2014-10-31,PHO,SAS,00:32:52,7,16,0,1,6,6,2,9,11,3,0,1,0,2,20,40.25
Jordan,Hill,2014-10-31,LAL,LAC,00:33:30,10,15,0,0,3,4,2,3,5,0,0,1,0,5,23,31.25
Darren,Collison,2014-10-31,SAC,POR,00:37:41,6,14,0,3,5,6,2,6,8,8,3,0,3,4,17,43.5
Kirk,Hinrich,2014-10-31,CHI,CLE,00:34:10,7,11,3,5,3,5,1,1,2,1,2,0,1,3,20,29.0
Nerlens,Noel,2014-10-31,PHI,MIL,00:35:07,7,11,0,0,0,0,1,9,10,2,1,3,0,3,14,37.5
Kevin,Love,2014-10-31,CLE,CHI,00:41:09,5,17,1,6,5,6,2,14,16,1,4,0,0,2,16,46.0
LaMarcus,Aldridge,2014-10-31,POR,SAC,00:37:34,7,18,1,3,7,8,1,3,4,3,0,2,1,2,22,35.5
Isaiah,Thomas,2014-10-31,PHO,SAS,00:29:09,10,17,0,3,3,4,1,1,2,4,0,0,2,4,23,30.5
Kobe,Bryant,2014-10-31,LAL,LAC,00:35:16,6,15,1,5,8,11,0,4,4,7,2,0,3,5,21,39.5
Mike,Dunleavy,2014-10-31,CHI,CLE,00:39:59,5,10,4,7,0,0,0,9,9,8,1,2,3,5,14,43.75
Marc,Gasol,2014-10-31,MEM,IND,00:32:50,9,16,0,0,2,3,0,6,6,2,2,2,2,5,20,37.5
Damian,Lillard,2014-10-31,POR,SAC,00:35:20,4,13,4,8,8,9,2,5,7,2,0,1,1,4,20,35.25
Derrick,Rose,2014-10-31,CHI,CLE,00:25:18,8,16,2,6,2,3,3,1,4,4,0,0,2,1,20,31.0
Jeremy,Lin,2014-10-31,LAL,LAC,00:34:47,7,13,3,6,0,0,0,4,4,9,1,0,4,3,17,37.0
J.J.,Redick,2014-10-31,LAC,LAL,00:33:24,3,9,1,6,8,8,0,3,3,3,2,0,1,1,15,27.25
Tim,Duncan,2014-10-31,SAS,PHO,00:30:20,6,11,0,0,4,6,1,8,9,2,0,0,1,0,16,29.75
Brandon,Knight,2014-10-31,MIL,PHI,00:29:11,2,8,1,4,8,10,0,7,7,8,2,0,3,2,13,36.75
Chris,Paul,2014-10-31,LAC,LAL,00:37:01,2,9,1,5,7,8,0,2,2,10,2,0,1,4,12,33.5
Courtney,Lee,2014-10-31,MEM,IND,00:16:11,4,5,1,1,3,3,1,3,4,2,0,0,0,1,12,20.5
Alex,Len,2014-10-31,PHO,SAS,00:31:40,4,6,0,0,2,3,4,7,11,1,0,1,0,2,10,27.25
DeAndre,Jordan,2014-10-31,LAC,LAL,00:38:28,5,5,0,0,1,2,4,9,13,0,1,2,3,5,11,31.75
John,Henson,2014-10-31,MIL,PHI,00:21:16,3,7,0,0,0,2,4,3,7,1,2,6,0,1,6,32.25
Donald,Sloan,2014-10-31,IND,MEM,00:35:05,5,11,1,2,1,2,1,4,5,7,1,0,2,0,12,30.25
Pau,Gasol,2014-10-31,CHI,CLE,00:36:30,6,18,0,0,3,3,1,8,9,3,0,6,3,0,15,41.25
Wesley,Matthews,2014-10-31,POR,SAC,00:37:15,7,14,1,7,1,1,3,2,5,1,1,0,1,3,16,25.75
Lavoy,Allen,2014-10-31,IND,MEM,00:25:57,3,4,0,0,2,2,2,8,10,2,1,1,1,3,8,27.0
Tony,Parker,2014-10-31,SAS,PHO,00:37:43,8,16,2,2,1,2,0,2,2,6,0,0,4,1,19,29.5
