first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kevin,Durant,2015-02-11,OKC,MEM,00:34:03,9,15,4,6,4,4,0,10,10,3,1,3,0,0,26,53.0
DeAndre,Jordan,2015-02-11,LAC,HOU,00:43:13,6,8,0,0,12,26,8,12,20,2,3,2,2,4,24,61.0
DeMarcus,Cousins,2015-02-11,SAC,MIL,00:36:59,9,20,0,0,10,12,6,13,19,5,0,4,6,4,28,64.25
Louis,Williams,2015-02-11,TOR,WAS,00:33:52,8,16,4,8,7,7,0,4,4,1,2,1,0,0,27,41.5
Danny,Green,2015-02-11,SAS,DET,00:31:27,7,13,5,10,0,0,1,7,8,4,2,2,0,1,19,45.5
Al,Horford,2015-02-11,ATL,BOS,00:35:44,11,15,0,2,0,0,1,11,12,3,0,1,1,1,22,43.0
Russell,Westbrook,2015-02-11,OKC,MEM,00:32:25,4,15,1,3,15,15,1,8,9,9,1,0,4,1,24,49.25
David,West,2015-02-11,IND,NOP,00:27:34,8,9,0,0,1,2,2,3,5,7,2,0,1,2,17,37.25
Timofey,Mozgov,2015-02-11,CLE,MIA,00:33:33,9,11,0,0,2,2,3,5,8,2,0,2,0,4,20,37.0
Stephen,Curry,2015-02-11,GSW,MIN,00:35:30,9,23,2,10,5,5,2,3,5,8,3,0,3,1,25,48.75
George,Hill,2015-02-11,IND,NOP,00:28:50,6,11,4,5,1,1,0,3,3,9,2,0,1,1,17,39.75
Nikola,Pekovic,2015-02-11,MIN,GSW,00:34:22,6,13,0,0,5,7,4,9,13,4,0,2,0,0,17,43.25
Nikola,Vucevic,2015-02-11,ORL,NYK,00:40:41,12,20,0,0,4,6,2,16,18,0,0,0,4,3,28,48.5
Josh,Smith,2015-02-11,HOU,LAC,00:31:01,8,17,2,7,3,5,7,6,13,4,1,2,3,5,21,48.75
O.J.,Mayo,2015-02-11,MIL,SAC,00:25:25,6,14,2,4,7,7,2,1,3,4,1,0,1,1,21,33.25
Jason,Smith,2015-02-11,NYK,ORL,00:35:36,10,16,1,1,4,6,2,5,7,0,0,0,2,1,25,33.25
Wesley,Matthews,2015-02-11,POR,LAL,00:28:59,7,14,3,7,3,3,2,3,5,3,2,0,1,3,20,35.75
Khris,Middleton,2015-02-11,MIL,SAC,00:30:07,4,11,1,2,6,6,3,7,10,3,2,0,0,1,15,36.5
Jared,Sullinger,2015-02-11,BOS,ATL,00:28:27,6,15,1,2,4,4,5,10,15,2,1,1,1,4,17,42.75
