first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2014-12-22,HOU,POR,00:31:50,14,26,4,9,12,13,0,3,3,7,5,0,1,2,44,69.75
Jimmy,Butler,2014-12-22,CHI,TOR,00:44:14,7,16,2,3,11,11,3,8,11,4,1,5,1,1,27,59.25
Kyle,Lowry,2014-12-22,TOR,CHI,00:36:39,12,22,4,8,6,10,2,4,6,3,1,0,1,5,34,49.5
Chris,Paul,2014-12-22,LAC,SAS,00:33:37,8,17,3,6,6,7,1,3,4,9,2,2,3,1,25,51.5
Klay,Thompson,2014-12-22,GSW,SAC,00:27:36,10,16,2,4,3,3,0,2,2,3,1,0,1,0,25,34.5
Derrick,Rose,2014-12-22,CHI,TOR,00:30:52,12,19,0,3,5,6,0,2,2,3,0,0,2,1,29,35.0
Al,Jefferson,2014-12-22,CHO,DEN,00:26:07,10,13,0,0,2,4,1,6,7,2,1,0,0,2,22,35.75
Boris,Diaw,2014-12-22,SAS,LAC,00:25:17,9,11,2,3,3,8,1,5,6,3,0,0,0,3,23,36.0
Mike,Conley,2014-12-22,MEM,UTA,00:31:48,12,22,4,6,0,0,0,4,4,4,0,0,1,3,28,40.5
C.J.,McCollum,2014-12-22,POR,HOU,00:26:41,6,9,2,3,3,3,0,3,3,3,3,1,1,0,17,33.75
Tony,Parker,2014-12-22,SAS,LAC,00:33:46,11,18,1,2,3,4,0,0,0,4,2,0,3,2,26,35.0
Manu,Ginobili,2014-12-22,SAS,LAC,00:27:22,7,11,2,5,3,4,0,2,2,10,0,0,3,0,19,36.0
Marc,Gasol,2014-12-22,MEM,UTA,00:36:31,10,22,0,1,4,4,3,9,12,5,0,0,2,2,24,45.5
Alec,Burks,2014-12-22,UTA,MEM,00:34:13,7,14,2,4,7,8,0,3,3,4,0,0,1,1,23,33.25
Tim,Duncan,2014-12-22,SAS,LAC,00:34:42,9,16,0,0,3,4,0,12,12,1,2,0,1,2,21,41.0
Kemba,Walker,2014-12-22,CHO,DEN,00:29:42,5,12,2,5,6,6,0,1,1,9,0,0,1,1,18,33.25
DeMarcus,Cousins,2014-12-22,SAC,GSW,00:29:37,9,19,0,0,4,6,2,6,8,6,1,1,2,5,22,44.0
Gordon,Hayward,2014-12-22,UTA,MEM,00:36:18,7,12,2,2,5,8,1,3,4,4,0,1,2,2,21,34.0
Dwight,Howard,2014-12-22,HOU,POR,00:32:36,7,11,0,0,2,2,1,12,13,4,1,0,2,2,16,39.25
Kyle,Korver,2014-12-22,ATL,DAL,00:31:24,4,8,3,6,7,8,0,4,4,3,2,0,2,3,18,32.0
Stephen,Curry,2014-12-22,GSW,SAC,00:26:18,5,12,1,5,1,1,0,2,2,11,3,0,1,1,12,37.0
Justin,Holiday,2014-12-22,GSW,SAC,00:20:22,7,12,3,7,1,1,0,3,3,3,0,0,0,0,18,27.75
Omri,Casspi,2014-12-22,SAC,GSW,00:28:33,7,10,0,0,2,4,1,7,8,3,0,1,1,1,16,32.0
Aaron,Brooks,2014-12-22,CHI,TOR,00:24:55,6,10,1,2,4,4,1,1,2,2,1,1,1,2,17,26.5
James,Johnson,2014-12-22,TOR,CHI,00:33:21,7,10,0,1,2,2,1,1,2,1,4,2,3,3,16,30.5
Al,Horford,2014-12-22,ATL,DAL,00:33:27,8,13,0,1,1,2,1,6,7,2,0,1,0,2,17,30.75
Charlie,Villanueva,2014-12-22,DAL,ATL,00:13:14,4,8,4,6,2,2,3,3,6,1,2,0,1,2,14,28.5
Blake,Griffin,2014-12-22,LAC,SAS,00:37:42,10,20,0,0,2,4,0,6,6,6,1,1,4,3,22,40.5
Rajon,Rondo,2014-12-22,DAL,ATL,00:32:52,6,15,1,3,0,0,2,2,4,11,3,1,3,4,13,41.5
