first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2014-12-11,HOU,SAC,00:47:56,14,32,3,10,13,15,0,4,4,8,3,1,2,2,44,69.5
Russell,Westbrook,2014-12-11,OKC,CLE,00:35:45,12,24,0,2,2,2,1,6,7,8,1,0,4,0,26,46.75
Kevin,Durant,2014-12-11,OKC,CLE,00:30:07,6,14,1,4,6,6,0,6,6,5,2,2,3,0,19,41.0
Darren,Collison,2014-12-11,SAC,HOU,00:41:53,10,20,2,4,2,2,1,2,3,7,3,0,6,1,24,42.25
Jason,Thompson,2014-12-11,SAC,HOU,00:34:52,2,4,0,0,9,11,3,12,15,1,1,0,0,5,13,35.25
Tristan,Thompson,2014-12-11,CLE,OKC,00:30:00,4,8,0,0,6,8,7,6,13,1,0,3,3,4,14,36.25
Kevin,Love,2014-12-11,CLE,OKC,00:39:11,5,13,2,5,6,8,2,14,16,2,1,0,3,3,18,42.5
Patrick,Beverley,2014-12-11,HOU,SAC,00:39:32,5,12,4,8,1,4,4,6,10,5,1,0,2,3,15,38.0
Kyrie,Irving,2014-12-11,CLE,OKC,00:40:26,7,21,1,5,5,6,1,2,3,6,2,0,1,3,20,36.75
Matthew,Dellavedova,2014-12-11,CLE,OKC,00:33:32,5,8,4,6,0,0,1,4,5,4,1,0,3,4,14,28.75
Derrick,Williams,2014-12-11,SAC,HOU,00:33:53,5,12,2,4,5,6,2,3,5,1,0,0,1,3,17,25.25
Steven,Adams,2014-12-11,OKC,CLE,00:22:22,2,5,0,0,4,4,5,5,10,0,0,2,0,2,8,24.5
Ben,McLemore,2014-12-11,SAC,HOU,00:46:01,9,15,2,4,1,3,0,2,2,2,0,0,3,4,21,26.0
Trevor,Ariza,2014-12-11,HOU,SAC,00:42:42,4,13,3,10,4,4,2,5,7,0,3,0,2,4,15,30.25
Jeremy,Lamb,2014-12-11,OKC,CLE,00:18:52,3,9,1,5,2,2,0,4,4,2,3,1,0,2,9,25.5
Donatas,Motiejunas,2014-12-11,HOU,SAC,00:30:16,6,11,0,1,2,2,2,1,3,1,1,1,1,6,14,22.75
Rudy,Gay,2014-12-11,SAC,HOU,00:40:02,4,18,1,4,4,4,2,6,8,8,3,0,4,2,13,39.5
Anthony,Morrow,2014-12-11,OKC,CLE,00:26:03,4,8,3,5,0,0,0,2,2,1,1,0,0,1,11,18.5
Reggie,Jackson,2014-12-11,OKC,CLE,00:26:22,5,11,1,5,2,2,0,4,4,3,0,0,1,2,13,22.5
Anderson,Varejao,2014-12-11,CLE,OKC,00:26:49,4,11,0,0,1,1,3,3,6,2,1,1,1,0,9,23.0
Dion,Waiters,2014-12-11,CLE,OKC,00:25:42,5,13,2,5,2,2,0,1,1,4,0,0,2,0,14,21.25
Kendrick,Perkins,2014-12-11,OKC,CLE,00:20:12,1,3,0,0,2,4,2,5,7,0,0,3,1,2,4,18.25
Jason,Terry,2014-12-11,HOU,SAC,00:35:02,4,12,3,10,2,2,0,0,0,0,0,0,1,2,13,14.0
Nick,Collison,2014-12-11,OKC,CLE,00:19:55,0,4,0,1,2,2,3,1,4,2,2,1,0,4,2,16.0
Ryan,Hollins,2014-12-11,SAC,HOU,00:7:00,1,2,0,0,0,0,1,3,4,0,0,2,0,0,2,11.0
Ramon,Sessions,2014-12-11,SAC,HOU,00:11:07,2,4,0,0,0,0,0,2,2,1,0,0,0,0,4,8.0
Carl,Landry,2014-12-11,SAC,HOU,00:18:08,3,5,0,0,1,2,0,1,1,0,0,2,2,2,7,11.25
Troy,Daniels,2014-12-11,HOU,SAC,00:12:19,2,5,2,5,0,0,0,0,0,1,0,0,1,0,6,8.0
Joey,Dorsey,2014-12-11,HOU,SAC,00:32:58,0,2,0,0,0,4,2,7,9,2,5,1,3,5,0,24.75
Reggie,Evans,2014-12-11,SAC,HOU,00:17:47,2,2,0,0,1,6,2,2,4,0,1,0,2,3,5,11.0
Serge,Ibaka,2014-12-11,OKC,CLE,00:25:46,3,6,1,3,0,0,0,0,0,1,0,2,2,6,7,12.0
Andre,Roberson,2014-12-11,OKC,CLE,00:14:36,2,3,0,1,0,0,0,2,2,0,0,0,0,4,4,6.5
Tarik,Black,2014-12-11,HOU,SAC,00:16:07,2,5,0,0,0,0,1,4,5,1,0,0,1,4,4,11.25
Nick,Johnson,2014-12-11,HOU,SAC,00:8:08,1,3,0,0,0,0,3,1,4,0,0,0,1,1,2,6.5
James,Jones,2014-12-11,CLE,OKC,00:14:04,0,4,0,4,3,3,0,1,1,1,0,0,0,1,3,5.75
A.J.,Price,2014-12-11,CLE,OKC,00:1:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nik,Stauskas,2014-12-11,SAC,HOU,00:14:17,1,2,1,2,0,0,0,0,0,2,0,0,3,3,3,5.0
Joe,Harris,2014-12-11,CLE,OKC,00:7:17,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0
Shawn,Marion,2014-12-11,CLE,OKC,00:21:28,1,6,0,3,0,2,1,2,3,0,0,0,1,3,2,5.25
