first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Anthony,Davis,2015-03-15,NOP,DEN,00:49:51,16,28,0,1,4,6,2,12,14,7,1,9,2,1,36,83.0
James,Harden,2015-03-15,HOU,LAC,00:40:38,7,16,3,5,17,18,0,7,7,7,0,0,3,3,34,53.25
LeBron,James,2015-03-15,CLE,ORL,00:34:44,9,14,0,3,3,4,1,7,8,13,3,1,1,3,21,58.0
Kyrie,Irving,2015-03-15,CLE,ORL,00:34:36,12,15,5,6,4,6,0,4,4,4,1,0,5,3,33,46.0
Russell,Westbrook,2015-03-15,OKC,CHI,00:40:45,12,27,2,6,10,13,1,10,11,6,1,0,4,1,36,59.75
Will,Barton,2015-03-15,DEN,NOP,00:46:59,10,16,3,6,2,2,0,9,9,3,3,1,1,3,25,49.75
LaMarcus,Aldridge,2015-03-15,POR,TOR,00:34:31,9,14,0,1,6,8,0,10,10,5,0,0,0,0,24,44.0
Eric,Bledsoe,2015-03-15,PHO,NYK,00:37:02,8,15,1,3,4,6,0,9,9,11,2,0,3,2,21,51.75
Ty,Lawson,2015-03-15,DEN,NOP,00:47:31,9,18,1,5,0,0,3,2,5,9,3,0,1,0,19,44.75
Brandan,Wright,2015-03-15,PHO,NYK,00:37:12,7,8,0,0,4,5,3,8,11,1,1,0,0,1,18,35.25
J.R.,Smith,2015-03-15,CLE,ORL,00:33:33,7,14,6,11,5,6,0,4,4,3,2,1,2,3,25,42.5
Nikola,Vucevic,2015-03-15,ORL,CLE,00:33:07,11,21,0,0,0,1,9,6,15,3,0,1,1,2,22,46.75
Dennis,Schroder,2015-03-15,ATL,LAL,00:37:31,7,16,1,5,9,11,1,2,3,10,1,0,3,2,24,43.75
Tobias,Harris,2015-03-15,ORL,CLE,00:46:08,9,15,3,6,3,4,1,7,8,1,1,0,1,1,24,38.5
Nikola,Mirotic,2015-03-15,CHI,OKC,00:29:41,8,18,2,8,9,9,2,2,4,1,2,1,2,4,27,39.5
Nicolas,Batum,2015-03-15,POR,TOR,00:33:53,3,5,2,2,2,2,2,2,4,12,3,0,1,2,10,39.5
Tyreke,Evans,2015-03-15,NOP,DEN,00:43:05,11,20,1,3,2,4,1,8,9,10,0,2,6,2,25,52.75
Al,Horford,2015-03-15,ATL,LAL,00:35:20,10,21,0,1,1,3,1,4,5,3,5,1,1,1,21,43.25
Victor,Oladipo,2015-03-15,ORL,CLE,00:40:58,8,21,3,4,6,10,0,1,1,7,2,0,1,1,25,41.75
Joakim,Noah,2015-03-15,CHI,OKC,00:31:11,6,7,0,0,3,5,1,2,3,7,1,0,1,2,15,30.75
Pau,Gasol,2015-03-15,CHI,OKC,00:35:08,9,17,1,1,1,2,4,4,8,1,1,2,1,2,20,37.5
Kawhi,Leonard,2015-03-15,SAS,MIN,00:25:18,6,13,2,2,1,1,1,5,6,1,5,1,0,1,15,37.0
Damian,Lillard,2015-03-15,POR,TOR,00:35:15,10,20,2,8,1,2,0,4,4,5,2,0,3,2,23,39.0
DeMar,DeRozan,2015-03-15,TOR,POR,00:34:53,9,18,0,1,4,5,1,7,8,2,1,0,2,1,22,36.0
Jonas,Valanciunas,2015-03-15,TOR,POR,00:22:08,7,7,0,0,0,0,3,6,9,1,0,1,1,2,14,28.25
